event_name,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url
UFC 314: Volkanovski vs. Lopes,Marc Goddard,Tresean Gore,Marco Tulio,Marco Tulio,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,2,3:16,http://ufcstats.com/fight-details/b87d6f71d901355b
UFC 314: Volkanovski vs. Lopes,Kerry Hatley,Nora Cornolle,Hailey Cowan,Nora Cornolle,3,F,Women's Bantamweight,F,Submission,Rear Naked Choke,2,1:52,http://ufcstats.com/fight-details/0e71e69359db4d1e
UFC Fight Night: Emmett vs. Murphy,Jason Herzog,Josh Emmett,Lerone Murphy,Lerone Murphy,5,F,Featherweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/86a1be10255eea4e
UFC Fight Night: Emmett vs. Murphy,Keith Peterson,Pat Sabatini,Joanderson Brito,Pat Sabatini,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/a160e94fdb66de17
UFC Fight Night: Emmett vs. Murphy,Chris Tognoni,Cortavious Romious,ChangHo Lee,ChangHo Lee,3,F,Bantamweight,M,KO/TKO,Elbows to Head From Mount,2,3:48,http://ufcstats.com/fight-details/fc3825dd1b67e39d
UFC Fight Night: Emmett vs. Murphy,Mike Beltran,Brad Tavares,Gerald Meerschaert,Brad Tavares,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0c80eef2f4570543
UFC Fight Night: Emmett vs. Murphy,Jason Herzog,Ode Osbourne,Luis Gurule,Ode Osbourne,3,F,Flyweight,M,KO/TKO,Punch to Head At Distance,2,1:54,http://ufcstats.com/fight-details/de9422207df2de64
UFC Fight Night: Emmett vs. Murphy,Mike Beltran,Torrez Finney,Robert Valentin,Torrez Finney,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/d1368ca941c1fefc
UFC Fight Night: Emmett vs. Murphy,Keith Peterson,Diana Belbita,Dione Barbosa,Dione Barbosa,3,F,Women's Flyweight,F,Submission,Arm Triangle From Side Control,1,4:13,http://ufcstats.com/fight-details/76641669c1607b7a
UFC Fight Night: Emmett vs. Murphy,Jason Herzog,Rhys McKee,Daniel Frunza,Rhys McKee,3,F,Welterweight,M,TKO - Doctor's Stoppage,,1,5:00,http://ufcstats.com/fight-details/58811a4e36c53b89
UFC Fight Night: Emmett vs. Murphy,Chris Tognoni,Loma Lookboonmee,Istela Nunes,Loma Lookboonmee,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/fd088ce1481315a5
UFC Fight Night: Emmett vs. Murphy,Keith Peterson,Victor Henry,Pedro Falcao,Victor Henry,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/4b1aec2395ebca14
UFC Fight Night: Emmett vs. Murphy,Mike Beltran,Martin Buday,Uran Satybaldiev,Martin Buday,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/96cc199d78732d11
UFC Fight Night: Emmett vs. Murphy,Chris Tognoni,Vanessa Demopoulos,Talita Alencar,Talita Alencar,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/cca4d763b1c6de0a
UFC Fight Night: Moreno vs. Erceg,Herb Dean,Brandon Moreno,Steve Erceg,Brandon Moreno,5,F,Flyweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/33e301872e2b5680
UFC Fight Night: Moreno vs. Erceg,Mike Beltran,Manuel Torres,Drew Dober,Manuel Torres,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,1,1:45,http://ufcstats.com/fight-details/8fc8d66ad0074ab0
UFC Fight Night: Moreno vs. Erceg,Marc Goddard,Edgar Chairez,CJ Vergara,Edgar Chairez,3,F,Flyweight,M,Submission,Rear Naked Choke,1,2:30,http://ufcstats.com/fight-details/ab4a91a59c01d6b6
UFC Fight Night: Moreno vs. Erceg,Mike Beltran,Raul Rosas Jr.,Vince Morales,Raul Rosas Jr.,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0f20c1d7c44fa5fe
UFC Fight Night: Moreno vs. Erceg,Marc Goddard,David Martinez,Saimon Oliveira,David Martinez,3,F,Bantamweight,M,KO/TKO,Knee to Head In Clinch,1,4:38,http://ufcstats.com/fight-details/55376d5c205fa844
UFC Fight Night: Moreno vs. Erceg,Herb Dean,Ronaldo Rodriguez,Kevin Borjas,Kevin Borjas,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5ba7dd466e30169f
UFC Fight Night: Moreno vs. Erceg,Raul Porrata,Jose Daniel Medina,Ateba Gautier,Ateba Gautier,3,F,Middleweight,M,KO/TKO,Knee to Head In Clinch,1,3:32,http://ufcstats.com/fight-details/64fe6e61a24dbf39
UFC Fight Night: Moreno vs. Erceg,Fernando Salas Navarro,Christian Rodriguez,Melquizael Costa,Melquizael Costa,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/41cdbcc0f3635b8f
UFC Fight Night: Moreno vs. Erceg,Horacio Lopez Villanueva,Loopy Godinez,Julia Polastri,Loopy Godinez,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7efca050bc7be8ac
UFC Fight Night: Moreno vs. Erceg,Raul Porrata,Rafa Garcia,Vinc Pichel,Rafa Garcia,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7e3fc760b26b6ae4
UFC Fight Night: Moreno vs. Erceg,Fernando Salas Navarro,Jamall Emmers,Gabriel Miranda,Jamall Emmers,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,4:06,http://ufcstats.com/fight-details/e2e2537a345367d4
UFC Fight Night: Moreno vs. Erceg,Horacio Lopez Villanueva,MarQuel Mederos,Austin Hubbard,MarQuel Mederos,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/9f66d450af690df5
UFC Fight Night: Edwards vs. Brady,Jason Herzog,Leon Edwards,Sean Brady,Sean Brady,5,F,Welterweight,M,Submission,Guillotine Choke From Mount,4,1:39,http://ufcstats.com/fight-details/371ed8497799998e
UFC Fight Night: Edwards vs. Brady,Marc Goddard,Jan Blachowicz,Carlos Ulberg,Carlos Ulberg,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6d9ea9f436ed354d
UFC Fight Night: Edwards vs. Brady,Daniel Movahedi,Gunnar Nelson,Kevin Holland,Kevin Holland,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/96c6be6b22385967
UFC Fight Night: Edwards vs. Brady,Lukasz Bosacki,Molly McCann,Alexia Thainara,Alexia Thainara,3,F,Women's Strawweight,F,Submission,Rear Naked Choke,1,4:32,http://ufcstats.com/fight-details/b5b4b69bccb9ff4a
UFC Fight Night: Edwards vs. Brady,Jason Herzog,Jordan Vucenic,Chris Duncan,Chris Duncan,3,F,Lightweight,M,Submission,Guillotine Choke After Drop to Guard,2,3:42,http://ufcstats.com/fight-details/8e6640c007ad603d
UFC Fight Night: Edwards vs. Brady,Marc Goddard,Nathaniel Wood,Morgan Charriere,Nathaniel Wood,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9779eb1aae1d4654
UFC Fight Night: Edwards vs. Brady,Lukasz Bosacki,Jai Herbert,Chris Padilla,Chris Padilla,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/2a1071689c3af9df
UFC Fight Night: Edwards vs. Brady,Daniel Movahedi,Lone'er Kavanagh,Felipe dos Santos,Lone'er Kavanagh,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e5a88f5c686173c4
UFC Fight Night: Edwards vs. Brady,Marc Goddard,Marcin Tybura,Mick Parkin,Marcin Tybura,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/dd229687cb62c871
UFC Fight Night: Edwards vs. Brady,Jason Herzog,Christian Leroy Duncan,Andrey Pulyaev,Christian Leroy Duncan,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8af2b589d5e9c1ae
UFC Fight Night: Edwards vs. Brady,Lukasz Bosacki,Shauna Bannon,Puja Tomar,Shauna Bannon,3,F,Women's Strawweight,F,Submission,Armbar From Bottom Guard,2,3:22,http://ufcstats.com/fight-details/a693622ad8c0d672
UFC Fight Night: Edwards vs. Brady,Daniel Movahedi,Nathan Fletcher,Caolan Loughran,Caolan Loughran,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/1b02588149d126bf
UFC Fight Night: Edwards vs. Brady,Jason Herzog,Guram Kutateladze,Kaue Fernandes,Kaue Fernandes,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/265dbd9be8caa7de
UFC Fight Night: Vettori vs. Dolidze 2,Herb Dean,Marvin Vettori,Roman Dolidze,Roman Dolidze,5,F,Middleweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/67f7163e536d62e2
UFC Fight Night: Vettori vs. Dolidze 2,Mark Smith,Chidi Njokuani,Elizeu Zaleski dos Santos,Chidi Njokuani,3,F,Welterweight,M,KO/TKO,Knee to Head In Clinch,2,2:19,http://ufcstats.com/fight-details/c83133ee114945ed
UFC Fight Night: Vettori vs. Dolidze 2,Kerry Hatley,Alexander Hernandez,Kurt Holobaugh,Alexander Hernandez,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d8f40b82364b6411
UFC Fight Night: Vettori vs. Dolidze 2,Chris Tognoni,Da'Mon Blackshear,Cody Gibson,Da'Mon Blackshear,3,F,Bantamweight,M,Submission,Kimura From Side Control,2,4:09,http://ufcstats.com/fight-details/ab1aa23060d4e87b
UFC Fight Night: Vettori vs. Dolidze 2,Herb Dean,Diyar Nurgozhay,Brendson Ribeiro,Brendson Ribeiro,3,F,Light Heavyweight,M,Submission,Kimura From Bottom Side Control,2,1:28,http://ufcstats.com/fight-details/e56403718205b494
UFC Fight Night: Vettori vs. Dolidze 2,Kerry Hatley,SeungWoo Choi,Kevin Vallejos,Kevin Vallejos,3,F,Featherweight,M,KO/TKO,Punches to Head On Ground,1,3:09,http://ufcstats.com/fight-details/36db86c39ed09997
UFC Fight Night: Vettori vs. Dolidze 2,Mark Smith,Waldo Cortes-Acosta,Ryan Spann,Waldo Cortes-Acosta,3,F,Heavyweight,M,KO/TKO,Punches to Head From Guard,2,4:48,http://ufcstats.com/fight-details/74bc22b367cca118
UFC Fight Night: Vettori vs. Dolidze 2,Chris Tognoni,SuYoung You,AJ Cunningham,SuYoung You,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/29d9c5a3f2b78903
UFC Fight Night: Vettori vs. Dolidze 2,Herb Dean,Carlos Vera,Josias Musasa,Carlos Vera,3,F,Bantamweight,M,Submission,Rear Naked Choke,1,3:16,http://ufcstats.com/fight-details/cb3eb07b7152366e
UFC Fight Night: Vettori vs. Dolidze 2,Mark Smith,Stephanie Luciano,Sam Hughes,Sam Hughes,3,F,Women's Strawweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/5fa6543868367f4b
UFC Fight Night: Vettori vs. Dolidze 2,Kerry Hatley,Daniel Barez,Andre Lima,Andre Lima,3,F,Flyweight,M,Submission,Rear Naked Choke,3,3:05,http://ufcstats.com/fight-details/5d8af316413ea2f7
UFC Fight Night: Vettori vs. Dolidze 2,Chris Tognoni,Josiane Nunes,Priscila Cachoeira,Priscila Cachoeira,3,F,Women's Bantamweight,F,KO/TKO,Punch to Head At Distance,1,2:46,http://ufcstats.com/fight-details/1c62a7444808d97f
UFC Fight Night: Vettori vs. Dolidze 2,Mark Smith,Yuneisy Duben,Carli Judice,Carli Judice,3,F,Women's Flyweight,F,KO/TKO,Kick to Head At Distance,1,1:40,http://ufcstats.com/fight-details/a8f8245096eaf0cd
UFC 313: Pereira vs. Ankalaev,Marc Goddard,Alex Pereira,Magomed Ankalaev,Magomed Ankalaev,5,T,Light Heavyweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/9e05fe95a4fc63bc
UFC 313: Pereira vs. Ankalaev,Jason Herzog,Justin Gaethje,Rafael Fiziev,Justin Gaethje,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/a2f31cf3a28a7730
UFC 313: Pereira vs. Ankalaev,Mark Smith,Jalin Turner,Ignacio Bahamondes,Ignacio Bahamondes,3,F,Lightweight,M,Submission,Triangle Choke From Bottom Guard,1,2:29,http://ufcstats.com/fight-details/a3cd6a65aaa9f104
UFC 313: Pereira vs. Ankalaev,Keith Peterson,Amanda Lemos,Iasmin Lucindo,Amanda Lemos,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/79f1c9f97d83ec83
UFC 313: Pereira vs. Ankalaev,Chris Tognoni,King Green,Mauricio Ruffy,Mauricio Ruffy,3,F,Lightweight,M,KO/TKO,"Kick to Head At Distance
      Wheel kick",1,2:07,http://ufcstats.com/fight-details/231968c02cdfe65e
UFC 313: Pereira vs. Ankalaev,Jason Herzog,Joshua Van,Rei Tsuruya,Joshua Van,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/af3e43049bc86fe9
UFC 313: Pereira vs. Ankalaev,Mark Smith,Brunno Ferreira,Armen Petrosyan,Brunno Ferreira,3,F,Middleweight,M,Submission,Armbar From Bottom Guard,2,4:27,http://ufcstats.com/fight-details/e61cb905f6152183
UFC 313: Pereira vs. Ankalaev,Keith Peterson,Alex Morono,Carlos Leal,Carlos Leal,3,F,Welterweight,M,KO/TKO,Punches to Head In Clinch,1,4:16,http://ufcstats.com/fight-details/cab4937435d081d0
UFC 313: Pereira vs. Ankalaev,Chris Tognoni,Mairon Santos,Francis Marshall,Mairon Santos,3,F,Featherweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/19fe7177254802d1
UFC 313: Pereira vs. Ankalaev,Marc Goddard,Djorden Santos,Ozzy Diaz,Ozzy Diaz,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/96c2f85b46e98e91
UFC Fight Night: Kape vs. Almabayev,Mike Beltran,Manel Kape,Asu Almabayev,Manel Kape,5,F,Flyweight,M,KO/TKO,Punches to Head At Distance,3,2:16,http://ufcstats.com/fight-details/9d8a37f130db13e5
UFC Fight Night: Kape vs. Almabayev,Mark Smith,Cody Brundage,Julian Marquez,Cody Brundage,3,F,Middleweight,M,KO/TKO,Punches to Head On Ground,1,4:45,http://ufcstats.com/fight-details/6bdf0756fb57aced
UFC Fight Night: Kape vs. Almabayev,Jason Herzog,Nasrat Haqparast,Esteban Ribovics,Nasrat Haqparast,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/061990783b9bdb36
UFC Fight Night: Kape vs. Almabayev,Chris Tognoni,Hyder Amil,William Gomis,Hyder Amil,3,F,Featherweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/0dfdc94c1da32e20
UFC Fight Night: Kape vs. Almabayev,Mike Beltran,Danny Barlow,Sam Patterson,Sam Patterson,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,3:10,http://ufcstats.com/fight-details/d6c3b730dc9f21a5
UFC Fight Night: Kape vs. Almabayev,Mark Smith,Austen Lane,Mario Pinto,Mario Pinto,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,2,0:39,http://ufcstats.com/fight-details/a857acedb53ee959
UFC Fight Night: Kape vs. Almabayev,Jason Herzog,Ricardo Ramos,Chepe Mariscal,Chepe Mariscal,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/dd1df7f5a54fd9fc
UFC Fight Night: Kape vs. Almabayev,Mike Beltran,Danny Silva,Lucas Almeida,Danny Silva,3,F,Featherweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/1de799f17556b501
UFC Fight Night: Kape vs. Almabayev,Chris Tognoni,Andrea Lee,JJ Aldrich,JJ Aldrich,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1ada4b9ee5810e0f
UFC Fight Night: Kape vs. Almabayev,Jason Herzog,Charles Johnson,Ramazan Temirov,Ramazan Temirov,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/206b8c14546d71f1
UFC Fight Night: Cejudo vs. Song,Jason Herzog,Henry Cejudo,Song Yadong,Song Yadong,5,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b959e2c1d16ff832
UFC Fight Night: Cejudo vs. Song,Mike Beltran,Brendan Allen,Anthony Hernandez,Anthony Hernandez,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0cdca4c22b8d3ab5
UFC Fight Night: Cejudo vs. Song,Keith Peterson,Rob Font,Jean Matsumoto,Rob Font,3,F,Catch Weight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/19c8092496e94b85
UFC Fight Night: Cejudo vs. Song,Kevin MacDonald,Jean Silva,Melsik Baghdasaryan,Jean Silva,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,4:15,http://ufcstats.com/fight-details/8ef7723b6a8b45e1
UFC Fight Night: Cejudo vs. Song,Jason Herzog,Alonzo Menifield,Julius Walker,Alonzo Menifield,3,F,Light Heavyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/c0d8a231d2f1d1af
UFC Fight Night: Cejudo vs. Song,Kevin MacDonald,Ion Cutelaba,Ibo Aslan,Ion Cutelaba,3,F,Light Heavyweight,M,Submission,Arm Triangle From Side Control,1,2:51,http://ufcstats.com/fight-details/08763e87e10b9709
UFC Fight Night: Cejudo vs. Song,Jeff Hoiby,Andre Fili,Melquizael Costa,Melquizael Costa,3,F,Featherweight,M,Submission,Guillotine Choke From Bottom Half Guard,1,4:30,http://ufcstats.com/fight-details/3ded9bfdfb75f39b
UFC Fight Night: Cejudo vs. Song,Jason Herzog,Mansur Abdul-Malik,Nick Klein,Mansur Abdul-Malik,3,F,Middleweight,M,KO/TKO,Punches to Head In Clinch,2,3:24,http://ufcstats.com/fight-details/e011819e721c4a2a
UFC Fight Night: Cejudo vs. Song,Mike Beltran,Ricky Simon,Javid Basharat,Ricky Simon,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,3:58,http://ufcstats.com/fight-details/bc6d70ab959dce70
UFC Fight Night: Cejudo vs. Song,Kevin MacDonald,Nikolay Veretennikov,Austin Vanderford,Austin Vanderford,3,F,Catch Weight,M,KO/TKO,Punches to Head On Ground,2,4:13,http://ufcstats.com/fight-details/615f7f894bafad82
UFC Fight Night: Cejudo vs. Song,Keith Peterson,Nursulton Ruziboev,Eric McConico,Nursulton Ruziboev,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,2,0:33,http://ufcstats.com/fight-details/e9dfc2f009a77a8d
UFC Fight Night: Cejudo vs. Song,Jeff Hoiby,Modestas Bukauskas,Rafael Cerqueira,Modestas Bukauskas,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,1,2:12,http://ufcstats.com/fight-details/b6475543ab6d20c9
UFC Fight Night: Cannonier vs. Rodrigues,Herb Dean,Jared Cannonier,Gregory Rodrigues,Jared Cannonier,5,F,Middleweight,M,KO/TKO,Punches to Head At Distance,4,0:21,http://ufcstats.com/fight-details/365e2d891b98b86d
UFC Fight Night: Cannonier vs. Rodrigues,Dan Miragliotta,Calvin Kattar,Youssef Zalal,Youssef Zalal,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/68913a422f548ccc
UFC Fight Night: Cannonier vs. Rodrigues,Chris Tognoni,Edmen Shahbazyan,Dylan Budka,Edmen Shahbazyan,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,1:35,http://ufcstats.com/fight-details/f5386c98fea7f5d4
UFC Fight Night: Cannonier vs. Rodrigues,Mark Smith,Ismael Bonfim,Nazim Sadykhov,Nazim Sadykhov,3,F,Lightweight,M,TKO - Doctor's Stoppage,,1,5:00,http://ufcstats.com/fight-details/ce1436a9b58902a7
UFC Fight Night: Cannonier vs. Rodrigues,Herb Dean,Rodolfo Vieira,Andre Petroski,Andre Petroski,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/875b249ebe45a66b
UFC Fight Night: Cannonier vs. Rodrigues,Dan Miragliotta,Connor Matthews,Jose Delgado,Jose Delgado,3,F,Featherweight,M,KO/TKO,Punches to Head From Mount,1,2:58,http://ufcstats.com/fight-details/2a493f15e079a7ff
UFC Fight Night: Cannonier vs. Rodrigues,Mark Smith,Angela Hill,Ketlen Souza,Angela Hill,3,F,Women's Strawweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/f4817d5cbe9be532
UFC Fight Night: Cannonier vs. Rodrigues,Chris Tognoni,Rafael Estevam,Jesus Aguilar,Rafael Estevam,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/2ae33fce63a75df9
UFC Fight Night: Cannonier vs. Rodrigues,Herb Dean,Gabriel Bonfim,Khaos Williams,Gabriel Bonfim,3,F,Welterweight,M,Submission,D'Arce Choke On Ground,2,4:58,http://ufcstats.com/fight-details/7b9f169016746f81
UFC Fight Night: Cannonier vs. Rodrigues,Mark Smith,Vince Morales,Elijah Smith,Elijah Smith,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/07b357090cc91c2c
UFC Fight Night: Cannonier vs. Rodrigues,Dan Miragliotta,Don'Tale Mayes,Valter Walker,Valter Walker,3,F,Heavyweight,M,Submission,Heel Hook On Ground,1,1:17,http://ufcstats.com/fight-details/3b2a24db4eeaeede
UFC Fight Night: Cannonier vs. Rodrigues,Chris Tognoni,Julia Avila,Jacqueline Cavalcanti,Jacqueline Cavalcanti,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/58668a0736602842
UFC 312: Du Plessis vs. Strickland 2,Marc Goddard,Dricus Du Plessis,Sean Strickland,Dricus Du Plessis,5,T,Middleweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/d13849f49f99bf01
UFC 312: Du Plessis vs. Strickland 2,Mike Beltran,Zhang Weili,Tatiana Suarez,Zhang Weili,5,T,Women's Strawweight,F,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/03c2a836d033be8f
UFC 312: Du Plessis vs. Strickland 2,Rich Mitchell,Justin Tafa,Tallison Teixeira,Tallison Teixeira,3,F,Heavyweight,M,KO/TKO,Elbow to Head At Distance,1,0:35,http://ufcstats.com/fight-details/8435f90fbd50c7a5
UFC 312: Du Plessis vs. Strickland 2,Mike Beltran,Jake Matthews,Francisco Prado,Jake Matthews,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/4ce53d8a26693f06
UFC 312: Du Plessis vs. Strickland 2,Rich Mitchell,Jack Jenkins,Gabriel Santos,Gabriel Santos,3,F,Featherweight,M,Submission,Rear Naked Choke,3,2:06,http://ufcstats.com/fight-details/c35a53be30bfd066
UFC 312: Du Plessis vs. Strickland 2,Marc Goddard,Tom Nolan,Viacheslav Borshchev,Tom Nolan,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/64641156360b1b81
UFC 312: Du Plessis vs. Strickland 2,Mike Beltran,Wang Cong,Bruna Brasil,Wang Cong,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/946cae1beed2baec
UFC 312: Du Plessis vs. Strickland 2,Jim Perdios,Colby Thicknesse,Aleksandre Topuria,Aleksandre Topuria,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c7fadbdfdc14c282
UFC 312: Du Plessis vs. Strickland 2,Steve Perceval,Rongzhu,Kody Steele,Rongzhu,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1f70a4516a70abf2
UFC 312: Du Plessis vs. Strickland 2,Rich Mitchell,Jonathan Micallef,Kevin Jousset,Jonathan Micallef,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8bc8bb0021337de7
UFC 312: Du Plessis vs. Strickland 2,Jim Perdios,Quillan Salkilld,Anshul Jubli,Quillan Salkilld,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,0:19,http://ufcstats.com/fight-details/4218d1d1ce6d322c
UFC Fight Night: Adesanya vs. Imavov,Marc Goddard,Israel Adesanya,Nassourdine Imavov,Nassourdine Imavov,5,F,Middleweight,M,KO/TKO,Punch to Head At Distance,2,0:30,http://ufcstats.com/fight-details/85e79748b75eb30e
UFC Fight Night: Adesanya vs. Imavov,Jason Herzog,Shara Magomedov,Michael Page,Michael Page,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/426e7a3de68117b0
UFC Fight Night: Adesanya vs. Imavov,Mark Smith,Sergei Pavlovich,Jairzinho Rozenstruik,Sergei Pavlovich,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3c00f34f20c8a189
UFC Fight Night: Adesanya vs. Imavov,Kerry Hatley,Said Nurmagomedov,Vinicius Oliveira,Vinicius Oliveira,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/70b8dca3addcf4de
